invoice_id,account_id,invoice_date,amount_usd,discount_pct,days_to_pay
INV-ACC-1115-202507,ACC-1115,2025-07-28,11985.91,0.1401,18
INV-ACC-1115-202508,ACC-1115,2025-08-26,12920.52,0.1142,11
INV-ACC-1115-202509,ACC-1115,2025-09-26,11654.41,0.0192,28
INV-ACC-1115-202510,ACC-1115,2025-10-23,10450.66,0.0795,21
INV-ACC-1115-202511,ACC-1115,2025-11-27,10031.75,0.1209,30
INV-ACC-1115-202512,ACC-1115,2025-12-26,10364.84,0.115,28
INV-ACC-1116-202503,ACC-1116,2025-03-25,6123.76,0.0816,27
INV-ACC-1116-202504,ACC-1116,2025-04-28,6207.33,0.1313,12
INV-ACC-1116-202505,ACC-1116,2025-05-25,6073.04,0.1415,4
INV-ACC-1116-202506,ACC-1116,2025-06-23,6253.21,0.1,19
INV-ACC-1116-202507,ACC-1116,2025-07-27,6354.39,0.139,5
INV-ACC-1116-202508,ACC-1116,2025-08-26,6700.51,0.1047,13
INV-ACC-1116-202509,ACC-1116,2025-09-24,6699.05,0.1591,8
INV-ACC-1116-202510,ACC-1116,2025-10-28,7152.92,0.0124,32
INV-ACC-1116-202511,ACC-1116,2025-11-23,7598.76,0.0616,19
INV-ACC-1116-202512,ACC-1116,2025-12-25,7807.72,0.1206,21
INV-ACC-1117-202409,ACC-1117,2024-09-22,41894.43,0.1238,32
INV-ACC-1117-202410,ACC-1117,2024-10-22,41726.5,0.0112,27
INV-ACC-1117-202411,ACC-1117,2024-11-22,42507.47,0.1401,20
INV-ACC-1117-202412,ACC-1117,2024-12-27,42785.09,0.0312,13
INV-ACC-1117-202501,ACC-1117,2025-01-25,43275.27,0.0101,20
INV-ACC-1117-202502,ACC-1117,2025-02-25,40667.38,0.1149,9
INV-ACC-1117-202503,ACC-1117,2025-03-25,40146.48,0.129,11
INV-ACC-1117-202504,ACC-1117,2025-04-23,43403.13,0.09,31
INV-ACC-1117-202505,ACC-1117,2025-05-24,42081.67,0.0381,31
INV-ACC-1117-202506,ACC-1117,2025-06-22,45856.15,0.0414,14
INV-ACC-1117-202507,ACC-1117,2025-07-22,49090.52,0.087,3
INV-ACC-1117-202508,ACC-1117,2025-08-24,53654.04,0.1126,9
INV-ACC-1117-202509,ACC-1117,2025-09-25,54183.09,0.0368,31
INV-ACC-1117-202510,ACC-1117,2025-10-28,53177.43,0.0968,17
INV-ACC-1117-202511,ACC-1117,2025-11-25,56987.2,0.1179,10
INV-ACC-1117-202512,ACC-1117,2025-12-28,58166.52,0.1304,26
INV-ACC-1118-202405,ACC-1118,2024-05-25,16308.06,0.0411,13
INV-ACC-1118-202406,ACC-1118,2024-06-27,17087.39,0.1428,22
INV-ACC-1118-202407,ACC-1118,2024-07-27,16700.17,0.1302,29
INV-ACC-1118-202408,ACC-1118,2024-08-28,17399.98,0.1381,33
INV-ACC-1118-202409,ACC-1118,2024-09-27,17545.23,0.096,8
INV-ACC-1118-202410,ACC-1118,2024-10-28,18498.7,0.051,5
INV-ACC-1118-202411,ACC-1118,2024-11-26,17903.88,0.1188,13
INV-ACC-1118-202412,ACC-1118,2024-12-22,18547.63,0.146,19
INV-ACC-1118-202501,ACC-1118,2025-01-26,19529.02,0.1288,12
INV-ACC-1118-202502,ACC-1118,2025-02-26,19934.24,0.0235,25
INV-ACC-1118-202503,ACC-1118,2025-03-25,19516.37,0.1079,24
INV-ACC-1118-202504,ACC-1118,2025-04-23,19805.15,0.0277,15
INV-ACC-1118-202505,ACC-1118,2025-05-26,20204.25,0.1567,22
INV-ACC-1118-202506,ACC-1118,2025-06-23,21825.28,0.0886,26
INV-ACC-1118-202507,ACC-1118,2025-07-22,22840.97,0.0969,32
INV-ACC-1118-202508,ACC-1118,2025-08-27,25096.29,0.0459,23
INV-ACC-1118-202509,ACC-1118,2025-09-24,23950.24,0.0359,14
INV-ACC-1118-202510,ACC-1118,2025-10-23,24767.8,0.1458,33
INV-ACC-1118-202511,ACC-1118,2025-11-27,23231.01,0.0329,19
INV-ACC-1118-202512,ACC-1118,2025-12-26,24475.96,0.0397,7
INV-ACC-1119-202406,ACC-1119,2024-06-25,4026.31,0.1114,22
INV-ACC-1119-202407,ACC-1119,2024-07-25,3949.16,0.0928,32
INV-ACC-1119-202408,ACC-1119,2024-08-23,4233.78,0.0536,25
INV-ACC-1119-202409,ACC-1119,2024-09-22,4684.7,0.0958,32
INV-ACC-1119-202410,ACC-1119,2024-10-25,4859.25,0.0506,7
INV-ACC-1119-202411,ACC-1119,2024-11-24,5385.38,0.128,21
INV-ACC-1119-202412,ACC-1119,2024-12-25,5519.01,0.0168,6
INV-ACC-1119-202501,ACC-1119,2025-01-23,6265.16,0.0995,33
INV-ACC-1119-202502,ACC-1119,2025-02-27,7056.49,0.1516,8
INV-ACC-1119-202503,ACC-1119,2025-03-27,7028.24,0.0141,14
INV-ACC-1119-202504,ACC-1119,2025-04-28,7611.19,0.1599,13
INV-ACC-1119-202505,ACC-1119,2025-05-26,7436.76,0.05,17
INV-ACC-1119-202506,ACC-1119,2025-06-23,8041.27,0.0667,22
INV-ACC-1119-202507,ACC-1119,2025-07-26,8895.29,0.1365,12
INV-ACC-1119-202508,ACC-1119,2025-08-24,9383.66,0.104,3
INV-ACC-1119-202509,ACC-1119,2025-09-25,9764.71,0.1354,23
INV-ACC-1119-202510,ACC-1119,2025-10-22,11200.46,0.1156,28
INV-ACC-1119-202511,ACC-1119,2025-11-25,11721.57,0.0623,25
INV-ACC-1119-202512,ACC-1119,2025-12-22,13072.25,0.0529,9
INV-ACC-1120-202409,ACC-1120,2024-09-24,46571.71,0.1194,17
INV-ACC-1120-202410,ACC-1120,2024-10-24,44539.38,0.0831,25
INV-ACC-1120-202411,ACC-1120,2024-11-25,48552.92,0.0398,4
INV-ACC-1120-202412,ACC-1120,2024-12-27,53313.15,0.1271,25
INV-ACC-1120-202501,ACC-1120,2025-01-27,51487.13,0.0689,21
INV-ACC-1120-202502,ACC-1120,2025-02-28,52568.42,0.0565,22
INV-ACC-1120-202503,ACC-1120,2025-03-22,53880.3,0.0789,14
INV-ACC-1120-202504,ACC-1120,2025-04-26,55732.34,0.1206,25
INV-ACC-1120-202505,ACC-1120,2025-05-27,60358.29,0.1444,25
INV-ACC-1120-202506,ACC-1120,2025-06-27,63529.54,0.0954,30
INV-ACC-1120-202507,ACC-1120,2025-07-28,65888.75,0.1177,12
INV-ACC-1120-202508,ACC-1120,2025-08-25,68081.92,0.0713,25
INV-ACC-1120-202509,ACC-1120,2025-09-23,68682.05,0.0915,24
INV-ACC-1120-202510,ACC-1120,2025-10-23,71175.86,0.0184,3
INV-ACC-1120-202511,ACC-1120,2025-11-22,69058.03,0.0295,24
INV-ACC-1120-202512,ACC-1120,2025-12-25,72445.68,0.0143,17
INV-ACC-1121-202409,ACC-1121,2024-09-22,19929.49,0.1238,7
INV-ACC-1121-202410,ACC-1121,2024-10-28,18538.74,0.0898,27
INV-ACC-1121-202411,ACC-1121,2024-11-27,18827.18,0.1062,30
INV-ACC-1121-202412,ACC-1121,2024-12-22,19891.58,0.148,17
INV-ACC-1121-202501,ACC-1121,2025-01-25,19631.75,0.0259,21
INV-ACC-1121-202502,ACC-1121,2025-02-26,20321.84,0.1256,13
INV-ACC-1121-202503,ACC-1121,2025-03-26,20094.72,0.0148,31
INV-ACC-1121-202504,ACC-1121,2025-04-25,20015.39,0.1442,10
INV-ACC-1121-202505,ACC-1121,2025-05-22,19097.38,0.1471,17
INV-ACC-1121-202506,ACC-1121,2025-06-23,18766.3,0.0469,12
INV-ACC-1121-202507,ACC-1121,2025-07-26,19134.59,0.0401,3
INV-ACC-1121-202508,ACC-1121,2025-08-22,17548.78,0.1217,16
INV-ACC-1121-202509,ACC-1121,2025-09-27,17187.98,0.0475,20
INV-ACC-1121-202510,ACC-1121,2025-10-23,16919.88,0.0843,10
INV-ACC-1121-202511,ACC-1121,2025-11-22,17565.25,0.0665,21
INV-ACC-1121-202512,ACC-1121,2025-12-25,17462.37,0.1071,29
INV-ACC-1122-202403,ACC-1122,2024-03-28,4230.19,0.1534,21
INV-ACC-1122-202404,ACC-1122,2024-04-23,4343.08,0.1581,29
INV-ACC-1122-202405,ACC-1122,2024-05-26,3893.95,0.1553,6
INV-ACC-1122-202406,ACC-1122,2024-06-23,3859.87,0.1534,23
INV-ACC-1122-202407,ACC-1122,2024-07-26,3977.46,0.1142,25
INV-ACC-1122-202408,ACC-1122,2024-08-23,3671.95,0.0405,27
INV-ACC-1122-202409,ACC-1122,2024-09-28,3759.43,0.124,31
INV-ACC-1122-202410,ACC-1122,2024-10-26,3382.79,0.0263,14
INV-ACC-1122-202411,ACC-1122,2024-11-27,3418.83,0.0694,21
INV-ACC-1122-202412,ACC-1122,2024-12-27,3253.49,0.0371,4
INV-ACC-1122-202501,ACC-1122,2025-01-27,3335.12,0.0606,31
INV-ACC-1122-202502,ACC-1122,2025-02-27,3220.69,0.108,26
INV-ACC-1122-202503,ACC-1122,2025-03-27,3083.73,0.1361,17
INV-ACC-1123-202401,ACC-1123,2024-01-28,52741.64,0.1063,9
INV-ACC-1123-202402,ACC-1123,2024-02-25,53179.55,0.1512,12
INV-ACC-1123-202403,ACC-1123,2024-03-24,50196.32,0.1162,30
INV-ACC-1123-202404,ACC-1123,2024-04-24,53326.39,0.0931,23
INV-ACC-1123-202405,ACC-1123,2024-05-23,59997.13,0.1386,20
INV-ACC-1123-202406,ACC-1123,2024-06-25,61510.79,0.146,30
INV-ACC-1123-202407,ACC-1123,2024-07-28,61206.11,0.0817,9
INV-ACC-1123-202408,ACC-1123,2024-08-25,66667.13,0.0116,22
INV-ACC-1123-202409,ACC-1123,2024-09-28,65399.15,0.1034,5
INV-ACC-1123-202410,ACC-1123,2024-10-26,72230.6,0.1127,15
INV-ACC-1123-202411,ACC-1123,2024-11-26,69902.59,0.1221,31
INV-ACC-1123-202412,ACC-1123,2024-12-22,71033.1,0.0603,29
INV-ACC-1123-202501,ACC-1123,2025-01-28,74452.25,0.1473,7
INV-ACC-1123-202502,ACC-1123,2025-02-24,76786.31,0.1527,7
INV-ACC-1123-202503,ACC-1123,2025-03-27,78141.52,0.0601,29
INV-ACC-1123-202504,ACC-1123,2025-04-23,80180.41,0.1496,28
INV-ACC-1123-202505,ACC-1123,2025-05-22,77027.84,0.0446,18
INV-ACC-1123-202506,ACC-1123,2025-06-25,71248.08,0.1505,32
INV-ACC-1123-202507,ACC-1123,2025-07-24,72601.77,0.1511,21
INV-ACC-1123-202508,ACC-1123,2025-08-25,78129.33,0.1264,29
INV-ACC-1124-202503,ACC-1124,2025-03-22,15777.16,0.0328,26
INV-ACC-1124-202504,ACC-1124,2025-04-22,15583.47,0.0813,29
INV-ACC-1124-202505,ACC-1124,2025-05-26,16446.32,0.0681,24
INV-ACC-1124-202506,ACC-1124,2025-06-22,19615.83,0.0509,27
INV-ACC-1124-202507,ACC-1124,2025-07-22,18939.64,0.0375,5
INV-ACC-1124-202508,ACC-1124,2025-08-23,22084.5,0.0326,27
INV-ACC-1124-202509,ACC-1124,2025-09-26,23469.63,0.0392,26
INV-ACC-1124-202510,ACC-1124,2025-10-24,25988.0,0.0486,33
INV-ACC-1124-202511,ACC-1124,2025-11-23,26061.37,0.016,25
INV-ACC-1124-202512,ACC-1124,2025-12-27,27476.81,0.1267,10
INV-ACC-1125-202411,ACC-1125,2024-11-23,1804.26,0.0243,28
INV-ACC-1125-202412,ACC-1125,2024-12-23,1845.59,0.1223,30
INV-ACC-1125-202501,ACC-1125,2025-01-26,1886.56,0.0336,12
INV-ACC-1125-202502,ACC-1125,2025-02-23,1934.93,0.0374,30
INV-ACC-1125-202503,ACC-1125,2025-03-22,1969.57,0.1193,24
INV-ACC-1125-202504,ACC-1125,2025-04-27,2090.59,0.1444,14
INV-ACC-1125-202505,ACC-1125,2025-05-28,2238.72,0.0429,12
INV-ACC-1125-202506,ACC-1125,2025-06-27,2211.51,0.1035,29
INV-ACC-1125-202507,ACC-1125,2025-07-23,2386.04,0.1458,11
INV-ACC-1125-202508,ACC-1125,2025-08-28,2374.22,0.1238,21
INV-ACC-1125-202509,ACC-1125,2025-09-22,2600.72,0.0151,22
INV-ACC-1125-202510,ACC-1125,2025-10-28,2620.67,0.0681,12
INV-ACC-1125-202511,ACC-1125,2025-11-24,2807.72,0.1053,30
INV-ACC-1125-202512,ACC-1125,2025-12-24,3101.28,0.0292,33
INV-ACC-1126-202408,ACC-1126,2024-08-24,47416.33,0.1317,18
INV-ACC-1126-202409,ACC-1126,2024-09-27,46344.78,0.1157,23
INV-ACC-1126-202410,ACC-1126,2024-10-26,51239.75,0.1249,11
INV-ACC-1126-202411,ACC-1126,2024-11-22,53511.49,0.1004,14
INV-ACC-1126-202412,ACC-1126,2024-12-24,54766.75,0.1565,14
INV-ACC-1126-202501,ACC-1126,2025-01-25,57362.65,0.0284,3
INV-ACC-1126-202502,ACC-1126,2025-02-22,59709.3,0.1302,14
INV-ACC-1126-202503,ACC-1126,2025-03-27,58343.85,0.0651,22
INV-ACC-1126-202504,ACC-1126,2025-04-22,65520.98,0.0765,29
INV-ACC-1126-202505,ACC-1126,2025-05-23,67529.37,0.0775,29
INV-ACC-1126-202506,ACC-1126,2025-06-28,74633.7,0.1557,26
INV-ACC-1126-202507,ACC-1126,2025-07-28,82310.94,0.0349,29
INV-ACC-1126-202508,ACC-1126,2025-08-26,85284.11,0.0649,21
INV-ACC-1126-202509,ACC-1126,2025-09-26,102027.52,0.1198,12
INV-ACC-1126-202510,ACC-1126,2025-10-26,107275.53,0.1405,9
INV-ACC-1126-202511,ACC-1126,2025-11-26,109510.2,0.1273,29
INV-ACC-1126-202512,ACC-1126,2025-12-28,123780.28,0.0184,32
INV-ACC-1127-202403,ACC-1127,2024-03-24,15049.78,0.1011,6
INV-ACC-1127-202404,ACC-1127,2024-04-26,16211.32,0.074,33
INV-ACC-1127-202405,ACC-1127,2024-05-27,18242.53,0.1169,14
INV-ACC-1127-202406,ACC-1127,2024-06-25,19330.01,0.0712,30
INV-ACC-1127-202407,ACC-1127,2024-07-23,19278.1,0.1354,13
INV-ACC-1127-202408,ACC-1127,2024-08-24,18999.54,0.062,32
INV-ACC-1127-202409,ACC-1127,2024-09-24,20144.83,0.1389,22
INV-ACC-1127-202410,ACC-1127,2024-10-28,21394.98,0.0228,22
INV-ACC-1127-202411,ACC-1127,2024-11-26,24197.84,0.1101,21
INV-ACC-1127-202412,ACC-1127,2024-12-23,24393.78,0.0408,10
INV-ACC-1127-202501,ACC-1127,2025-01-22,25736.46,0.1455,16
INV-ACC-1127-202502,ACC-1127,2025-02-22,29141.93,0.0356,17
INV-ACC-1127-202503,ACC-1127,2025-03-28,31181.65,0.0432,10
INV-ACC-1127-202504,ACC-1127,2025-04-22,34893.33,0.0124,21
INV-ACC-1127-202505,ACC-1127,2025-05-28,35065.56,0.0807,7
INV-ACC-1127-202506,ACC-1127,2025-06-28,37080.88,0.157,26
INV-ACC-1127-202507,ACC-1127,2025-07-27,40557.73,0.0891,19
INV-ACC-1127-202508,ACC-1127,2025-08-23,42377.29,0.136,16
INV-ACC-1127-202509,ACC-1127,2025-09-24,49253.86,0.0772,3
INV-ACC-1127-202510,ACC-1127,2025-10-25,56873.49,0.1299,9
INV-ACC-1127-202511,ACC-1127,2025-11-22,56025.75,0.106,26
INV-ACC-1127-202512,ACC-1127,2025-12-22,60816.71,0.153,4
INV-ACC-1128-202405,ACC-1128,2024-05-26,6631.06,0.0586,12
INV-ACC-1128-202406,ACC-1128,2024-06-23,6240.16,0.0769,24
INV-ACC-1128-202407,ACC-1128,2024-07-23,5999.62,0.0363,27
INV-ACC-1128-202408,ACC-1128,2024-08-24,5943.44,0.0808,25
INV-ACC-1128-202409,ACC-1128,2024-09-23,5628.99,0.0728,33
INV-ACC-1128-202410,ACC-1128,2024-10-26,5636.51,0.0788,10
INV-ACC-1128-202411,ACC-1128,2024-11-28,5755.59,0.1046,33
INV-ACC-1128-202412,ACC-1128,2024-12-27,5434.74,0.0243,18
INV-ACC-1128-202501,ACC-1128,2025-01-22,5780.81,0.0967,26
INV-ACC-1128-202502,ACC-1128,2025-02-23,5610.17,0.0338,33
INV-ACC-1128-202503,ACC-1128,2025-03-27,5996.91,0.112,4
INV-ACC-1128-202504,ACC-1128,2025-04-27,5782.53,0.1398,17
INV-ACC-1128-202505,ACC-1128,2025-05-27,5909.23,0.1058,23
INV-ACC-1128-202506,ACC-1128,2025-06-25,6119.11,0.073,32
INV-ACC-1128-202507,ACC-1128,2025-07-28,5713.75,0.0265,14
INV-ACC-1128-202508,ACC-1128,2025-08-23,5812.81,0.0159,30
INV-ACC-1128-202509,ACC-1128,2025-09-23,5721.72,0.1051,23
INV-ACC-1128-202510,ACC-1128,2025-10-25,5529.47,0.0493,3
INV-ACC-1128-202511,ACC-1128,2025-11-25,5469.56,0.0728,25
INV-ACC-1128-202512,ACC-1128,2025-12-23,5491.77,0.0674,6
INV-ACC-1129-202501,ACC-1129,2025-01-24,51487.45,0.0256,31
INV-ACC-1129-202502,ACC-1129,2025-02-26,52698.81,0.146,32
INV-ACC-1129-202503,ACC-1129,2025-03-22,55034.57,0.0127,23
INV-ACC-1129-202504,ACC-1129,2025-04-22,60579.4,0.1154,30
INV-ACC-1129-202505,ACC-1129,2025-05-24,62979.56,0.1524,25
INV-ACC-1129-202506,ACC-1129,2025-06-28,67211.73,0.1462,11
INV-ACC-1129-202507,ACC-1129,2025-07-23,66011.33,0.1517,23
INV-ACC-1129-202508,ACC-1129,2025-08-23,67823.63,0.0391,19
INV-ACC-1129-202509,ACC-1129,2025-09-26,73440.51,0.0934,19
INV-ACC-1129-202510,ACC-1129,2025-10-27,71077.64,0.1313,10
INV-ACC-1129-202511,ACC-1129,2025-11-26,70481.9,0.0228,24
INV-ACC-1129-202512,ACC-1129,2025-12-28,81701.45,0.1113,13
INV-ACC-1130-202404,ACC-1130,2024-04-26,7343.65,0.0984,5
INV-ACC-1130-202405,ACC-1130,2024-05-23,8148.12,0.1549,25
INV-ACC-1130-202406,ACC-1130,2024-06-27,8637.91,0.0798,13
INV-ACC-1130-202407,ACC-1130,2024-07-22,8770.15,0.0593,5
INV-ACC-1130-202408,ACC-1130,2024-08-27,9120.75,0.1146,7
INV-ACC-1130-202409,ACC-1130,2024-09-22,9394.34,0.0925,5
INV-ACC-1130-202410,ACC-1130,2024-10-26,10260.61,0.12,26
INV-ACC-1130-202411,ACC-1130,2024-11-25,10068.42,0.1076,14
INV-ACC-1130-202412,ACC-1130,2024-12-22,10583.61,0.1131,12
INV-ACC-1130-202501,ACC-1130,2025-01-23,10532.71,0.0909,17
INV-ACC-1130-202502,ACC-1130,2025-02-28,11293.28,0.0639,32
INV-ACC-1130-202503,ACC-1130,2025-03-26,11301.31,0.0589,9
INV-ACC-1130-202504,ACC-1130,2025-04-23,11142.99,0.1495,21
INV-ACC-1130-202505,ACC-1130,2025-05-22,11542.58,0.1516,8
INV-ACC-1130-202506,ACC-1130,2025-06-25,12134.08,0.0697,3
INV-ACC-1130-202507,ACC-1130,2025-07-23,11461.56,0.0659,27
INV-ACC-1130-202508,ACC-1130,2025-08-28,12233.98,0.1498,3
INV-ACC-1130-202509,ACC-1130,2025-09-22,12147.22,0.0218,10
INV-ACC-1130-202510,ACC-1130,2025-10-26,12588.67,0.1457,31
INV-ACC-1130-202511,ACC-1130,2025-11-22,14425.62,0.0977,11
INV-ACC-1130-202512,ACC-1130,2025-12-28,13819.27,0.0489,14
INV-ACC-1131-202505,ACC-1131,2025-05-26,2341.01,0.0134,19
INV-ACC-1131-202506,ACC-1131,2025-06-22,2498.07,0.1417,20
INV-ACC-1131-202507,ACC-1131,2025-07-28,2440.03,0.1435,28
INV-ACC-1131-202508,ACC-1131,2025-08-26,2548.66,0.017,15
INV-ACC-1131-202509,ACC-1131,2025-09-26,2438.76,0.1361,28
INV-ACC-1131-202510,ACC-1131,2025-10-23,2573.97,0.0201,4
INV-ACC-1131-202511,ACC-1131,2025-11-24,2480.32,0.0224,10
INV-ACC-1131-202512,ACC-1131,2025-12-28,2631.1,0.059,20
INV-ACC-1132-202501,ACC-1132,2025-01-26,60143.34,0.1515,26
INV-ACC-1132-202502,ACC-1132,2025-02-23,60619.76,0.0694,14
INV-ACC-1132-202503,ACC-1132,2025-03-24,60649.75,0.1541,13
INV-ACC-1132-202504,ACC-1132,2025-04-28,63285.87,0.0436,12
INV-ACC-1132-202505,ACC-1132,2025-05-23,67406.91,0.0983,31
INV-ACC-1132-202506,ACC-1132,2025-06-24,65625.01,0.1457,4
INV-ACC-1132-202507,ACC-1132,2025-07-25,67217.84,0.0287,32
INV-ACC-1132-202508,ACC-1132,2025-08-24,67206.71,0.0683,19
INV-ACC-1132-202509,ACC-1132,2025-09-25,67754.04,0.0567,15
INV-ACC-1132-202510,ACC-1132,2025-10-25,68165.4,0.1293,14
INV-ACC-1132-202511,ACC-1132,2025-11-23,68749.96,0.0174,22
INV-ACC-1132-202512,ACC-1132,2025-12-22,70407.68,0.1423,30
INV-ACC-1133-202408,ACC-1133,2024-08-22,14620.89,0.1568,16
INV-ACC-1133-202409,ACC-1133,2024-09-24,17069.47,0.0853,3
INV-ACC-1133-202410,ACC-1133,2024-10-24,17953.62,0.0722,13
INV-ACC-1133-202411,ACC-1133,2024-11-27,19744.37,0.0382,17
INV-ACC-1133-202412,ACC-1133,2024-12-23,20650.38,0.1353,20
INV-ACC-1133-202501,ACC-1133,2025-01-25,23651.77,0.0462,3
INV-ACC-1133-202502,ACC-1133,2025-02-28,23423.38,0.0626,23
INV-ACC-1133-202503,ACC-1133,2025-03-27,24443.96,0.0655,16
INV-ACC-1133-202504,ACC-1133,2025-04-22,25654.11,0.0602,31
INV-ACC-1133-202505,ACC-1133,2025-05-25,25890.91,0.0833,32
INV-ACC-1133-202506,ACC-1133,2025-06-25,27520.21,0.0198,16
INV-ACC-1133-202507,ACC-1133,2025-07-23,30405.54,0.1346,23
INV-ACC-1133-202508,ACC-1133,2025-08-25,31134.41,0.0551,7
INV-ACC-1133-202509,ACC-1133,2025-09-28,33294.29,0.1055,4
INV-ACC-1133-202510,ACC-1133,2025-10-23,35402.08,0.1069,16
INV-ACC-1133-202511,ACC-1133,2025-11-25,38077.73,0.0304,25
INV-ACC-1133-202512,ACC-1133,2025-12-25,41425.01,0.0332,8
INV-ACC-1134-202401,ACC-1134,2024-01-28,5070.1,0.0996,23
INV-ACC-1134-202402,ACC-1134,2024-02-22,5203.95,0.0397,12
INV-ACC-1134-202403,ACC-1134,2024-03-25,5407.19,0.1415,13
INV-ACC-1134-202404,ACC-1134,2024-04-24,5501.92,0.1263,30
INV-ACC-1134-202405,ACC-1134,2024-05-24,5827.67,0.062,20
INV-ACC-1134-202406,ACC-1134,2024-06-22,6392.97,0.1254,11
INV-ACC-1134-202407,ACC-1134,2024-07-24,6292.71,0.0613,6
INV-ACC-1134-202408,ACC-1134,2024-08-28,6372.36,0.0819,27
INV-ACC-1134-202409,ACC-1134,2024-09-26,6786.94,0.0531,20
INV-ACC-1134-202410,ACC-1134,2024-10-22,7796.74,0.0144,25
INV-ACC-1134-202411,ACC-1134,2024-11-22,7861.01,0.1317,8
INV-ACC-1134-202412,ACC-1134,2024-12-24,8446.02,0.0731,9
INV-ACC-1134-202501,ACC-1134,2025-01-24,8167.59,0.1094,17
INV-ACC-1134-202502,ACC-1134,2025-02-28,8742.57,0.1377,5
INV-ACC-1134-202503,ACC-1134,2025-03-24,9593.93,0.0237,9
INV-ACC-1134-202504,ACC-1134,2025-04-28,10332.1,0.1436,32
INV-ACC-1134-202505,ACC-1134,2025-05-23,10133.87,0.1168,17
INV-ACC-1134-202506,ACC-1134,2025-06-23,10792.52,0.0666,12
INV-ACC-1134-202507,ACC-1134,2025-07-24,11790.67,0.1188,11
INV-ACC-1134-202508,ACC-1134,2025-08-25,11945.51,0.0181,31
INV-ACC-1134-202509,ACC-1134,2025-09-26,12812.24,0.1259,10
INV-ACC-1134-202510,ACC-1134,2025-10-22,12861.36,0.0293,6
INV-ACC-1134-202511,ACC-1134,2025-11-23,13160.41,0.0248,27
INV-ACC-1134-202512,ACC-1134,2025-12-28,15146.48,0.0734,17
INV-ACC-1135-202502,ACC-1135,2025-02-27,51617.25,0.0596,14
INV-ACC-1135-202503,ACC-1135,2025-03-24,53844.48,0.0921,21
INV-ACC-1135-202504,ACC-1135,2025-04-23,52130.07,0.1276,25
INV-ACC-1135-202505,ACC-1135,2025-05-26,54263.24,0.115,23
INV-ACC-1135-202506,ACC-1135,2025-06-28,50970.03,0.0979,22
INV-ACC-1135-202507,ACC-1135,2025-07-28,48296.86,0.0865,27
INV-ACC-1135-202508,ACC-1135,2025-08-25,50258.86,0.0992,15
INV-ACC-1135-202509,ACC-1135,2025-09-25,53405.86,0.0255,10
INV-ACC-1135-202510,ACC-1135,2025-10-23,47628.23,0.0873,25
INV-ACC-1135-202511,ACC-1135,2025-11-26,52052.8,0.0837,10
INV-ACC-1135-202512,ACC-1135,2025-12-22,48716.24,0.1359,3
INV-ACC-1136-202505,ACC-1136,2025-05-27,16537.86,0.1348,11
INV-ACC-1136-202506,ACC-1136,2025-06-23,18398.61,0.1504,4
INV-ACC-1136-202507,ACC-1136,2025-07-28,20261.37,0.14,13
INV-ACC-1136-202508,ACC-1136,2025-08-27,20458.46,0.019,19
INV-ACC-1136-202509,ACC-1136,2025-09-26,22906.42,0.0172,4
INV-ACC-1136-202510,ACC-1136,2025-10-26,23899.7,0.1521,11
INV-ACC-1136-202511,ACC-1136,2025-11-28,26184.02,0.0453,28
INV-ACC-1136-202512,ACC-1136,2025-12-25,27121.68,0.0964,32
INV-ACC-1137-202407,ACC-1137,2024-07-27,4430.66,0.1153,25
INV-ACC-1137-202408,ACC-1137,2024-08-26,4302.85,0.1581,21
INV-ACC-1137-202409,ACC-1137,2024-09-24,4145.27,0.0648,17
INV-ACC-1137-202410,ACC-1137,2024-10-24,3926.8,0.0829,16
INV-ACC-1137-202411,ACC-1137,2024-11-23,3943.07,0.1173,5
INV-ACC-1137-202412,ACC-1137,2024-12-28,3923.49,0.0529,7
INV-ACC-1137-202501,ACC-1137,2025-01-27,3968.45,0.0472,5
INV-ACC-1137-202502,ACC-1137,2025-02-22,3691.05,0.1263,29
INV-ACC-1137-202503,ACC-1137,2025-03-26,3574.78,0.073,31
INV-ACC-1137-202504,ACC-1137,2025-04-28,3508.51,0.1101,29
INV-ACC-1137-202505,ACC-1137,2025-05-25,3410.31,0.0619,24
INV-ACC-1137-202506,ACC-1137,2025-06-22,3290.84,0.1437,9
INV-ACC-1137-202507,ACC-1137,2025-07-24,3222.76,0.0115,29
INV-ACC-1137-202508,ACC-1137,2025-08-27,3233.0,0.0279,8
INV-ACC-1137-202509,ACC-1137,2025-09-26,3285.45,0.0879,3
INV-ACC-1138-202507,ACC-1138,2025-07-25,46437.35,0.1004,27
INV-ACC-1138-202508,ACC-1138,2025-08-27,47180.73,0.0764,19
INV-ACC-1138-202509,ACC-1138,2025-09-26,51447.19,0.1173,6
INV-ACC-1138-202510,ACC-1138,2025-10-25,52767.13,0.0205,28
INV-ACC-1138-202511,ACC-1138,2025-11-23,51982.72,0.1379,20
INV-ACC-1138-202512,ACC-1138,2025-12-27,52039.51,0.1553,30
INV-ACC-1139-202408,ACC-1139,2024-08-28,19145.66,0.0707,19
INV-ACC-1139-202409,ACC-1139,2024-09-24,20382.03,0.0435,29
INV-ACC-1139-202410,ACC-1139,2024-10-24,24357.1,0.0978,25
INV-ACC-1139-202411,ACC-1139,2024-11-24,23511.48,0.0378,27
INV-ACC-1139-202412,ACC-1139,2024-12-25,24554.25,0.0157,20
