metric_month,account_id,arr_usd,active_flag,seats_purchased,active_seats,feature_adoption_pct,support_tickets,csat_score,renewal_due_in_days
2025-01,ACC-1125,22583.92,1,28,25,0.7815,0,92.28,305
2025-02,ACC-1125,22978.18,1,30,26,0.5805,2,87.09,275
2025-03,ACC-1125,23702.69,1,31,28,0.3792,11,79.23,245
2025-04,ACC-1125,25529.99,1,29,24,0.773,2,86.88,215
2025-05,ACC-1125,27677.64,1,27,12,0.5131,2,84.34,185
2025-06,ACC-1125,27305.5,1,34,18,0.6326,7,65.75,155
2025-07,ACC-1125,28160.95,1,28,12,0.3318,4,71.68,125
2025-08,ACC-1125,28241.19,1,31,19,0.3083,5,73.71,95
2025-09,ACC-1125,30588.39,1,33,13,0.6135,1,88.78,65
2025-10,ACC-1125,32702.2,1,26,9,0.4929,3,75.58,35
2025-11,ACC-1125,34516.39,1,29,19,0.4097,2,66.13,365
2025-12,ACC-1125,36735.32,1,30,18,0.3888,6,72.49,335
2024-08,ACC-1126,567964.0,1,226,205,0.3579,4,84.01,365
2024-09,ACC-1126,565290.17,1,230,125,0.4264,9,66.67,335
2024-10,ACC-1126,592884.21,1,287,97,0.2691,9,79.51,305
2024-11,ACC-1126,629123.54,1,231,162,0.4948,7,70.82,275
2024-12,ACC-1126,634705.08,1,241,123,0.7123,1,69.06,245
2025-01,ACC-1126,671925.47,1,235,152,0.3156,8,66.49,215
2025-02,ACC-1126,708662.4,1,235,189,0.2741,8,62.29,185
2025-03,ACC-1126,716438.21,1,283,91,0.5241,9,65.78,155
2025-04,ACC-1126,770187.99,1,298,174,0.7528,6,75.36,125
2025-05,ACC-1126,830912.85,1,274,231,0.7077,7,76.65,95
2025-06,ACC-1126,928955.9,1,303,185,0.3136,12,67.6,65
2025-07,ACC-1126,1002907.61,1,270,211,0.7753,6,79.0,35
2025-08,ACC-1126,1064598.14,1,223,84,0.5024,7,65.47,365
2025-09,ACC-1126,1188126.12,1,304,178,0.8968,1,68.41,335
2025-10,ACC-1126,1263362.04,1,275,209,0.5942,10,65.27,305
2025-11,ACC-1126,1319766.94,1,301,257,0.3034,7,63.54,275
2025-12,ACC-1126,1455661.93,1,234,111,0.6474,2,67.16,245
2024-03,ACC-1127,179285.0,1,83,35,0.8121,0,85.83,365
2024-04,ACC-1127,194871.79,1,108,82,0.3554,11,83.63,335
2024-05,ACC-1127,212584.97,1,90,62,0.6915,1,78.73,305
2024-06,ACC-1127,226713.47,1,97,52,0.8641,0,75.61,275
2024-07,ACC-1127,231688.49,1,111,41,0.4809,4,77.12,245
2024-08,ACC-1127,235451.19,1,81,65,0.5618,5,69.24,215
2024-09,ACC-1127,244465.25,1,106,79,0.5767,2,89.09,185
2024-10,ACC-1127,251536.81,1,95,47,0.9099,5,68.1,155
2024-11,ACC-1127,282061.3,1,81,50,0.672,0,71.77,125
2024-12,ACC-1127,292155.13,1,107,88,0.486,9,78.39,95
2025-01,ACC-1127,316665.67,1,82,69,0.7127,8,84.73,65
2025-02,ACC-1127,350139.5,1,111,89,0.6585,4,81.75,35
2025-03,ACC-1127,365522.07,1,92,36,0.6921,0,79.72,365
2025-04,ACC-1127,410123.29,1,106,72,0.5091,5,75.78,335
2025-05,ACC-1127,433919.44,1,105,79,0.805,2,91.8,305
2025-06,ACC-1127,440730.65,1,91,69,0.586,4,90.5,275
2025-07,ACC-1127,474144.22,1,83,34,0.8912,2,87.18,245
2025-08,ACC-1127,526568.51,1,83,62,0.8443,1,72.61,215
2025-09,ACC-1127,593359.81,1,96,54,0.5334,8,70.29,185
2025-10,ACC-1127,659342.12,1,81,39,0.5222,1,77.32,155
2025-11,ACC-1127,699305.59,1,107,44,0.4266,8,77.68,125
2025-12,ACC-1127,744516.38,1,108,42,0.3335,8,75.59,95
2024-05,ACC-1128,76638.0,1,26,17,0.8314,6,71.43,365
2024-06,ACC-1128,72949.15,1,33,20,0.5006,6,79.03,335
2024-07,ACC-1128,74509.64,1,34,18,0.6995,3,83.15,305
2024-08,ACC-1128,71738.36,1,32,12,0.3453,6,87.65,275
2024-09,ACC-1128,70339.81,1,25,18,0.395,10,71.53,245
2024-10,ACC-1128,68873.64,1,29,22,0.3015,5,82.36,215
2024-11,ACC-1128,66945.09,1,29,22,0.7219,3,65.72,185
2024-12,ACC-1128,67123.04,1,27,12,0.6043,0,90.05,155
2025-01,ACC-1128,66827.58,1,33,29,0.3434,9,70.14,125
2025-02,ACC-1128,66489.36,1,33,13,0.8858,7,80.36,95
2025-03,ACC-1128,69246.01,1,33,26,0.6259,7,69.57,65
2025-04,ACC-1128,69416.91,1,32,10,0.6475,3,78.27,35
2025-05,ACC-1128,71161.35,1,33,26,0.5747,6,72.67,365
2025-06,ACC-1128,71389.32,1,25,8,0.6966,6,80.2,335
2025-07,ACC-1128,69655.78,1,35,24,0.5488,2,86.74,305
2025-08,ACC-1128,69322.35,1,27,13,0.5415,8,66.74,275
2025-09,ACC-1128,66371.9,1,26,17,0.4578,11,80.84,245
2025-10,ACC-1128,64092.03,1,32,19,0.4577,9,72.97,215
2025-11,ACC-1128,64558.57,1,30,26,0.4043,12,69.74,185
2025-12,ACC-1128,65560.74,1,34,30,0.8322,0,90.66,155
2025-01,ACC-1129,635392.0,1,287,113,0.8822,3,73.27,365
2025-02,ACC-1129,627354.71,1,235,161,0.7763,3,71.4,335
2025-03,ACC-1129,654458.14,1,222,80,0.6917,4,80.66,305
2025-04,ACC-1129,700032.94,1,228,188,0.3697,7,86.08,275
2025-05,ACC-1129,743698.49,1,300,119,0.3618,4,82.88,245
2025-06,ACC-1129,802885.95,1,260,115,0.3585,7,66.21,215
2025-07,ACC-1129,790426.06,1,279,206,0.5424,7,82.74,185
2025-08,ACC-1129,798235.48,1,256,210,0.7936,7,78.39,155
2025-09,ACC-1129,868550.3,1,244,182,0.7496,8,71.67,125
2025-10,ACC-1129,846826.48,1,239,109,0.8349,0,80.42,95
2025-11,ACC-1129,862976.86,1,227,182,0.7091,6,76.93,65
2025-12,ACC-1129,950905.78,1,228,143,0.7058,1,74.28,35
2024-04,ACC-1130,89917.0,1,83,77,0.6013,3,68.21,365
2024-05,ACC-1130,97161.06,1,95,52,0.7946,2,91.7,335
2024-06,ACC-1130,99684.41,1,102,91,0.2881,13,72.73,305
2024-07,ACC-1130,104760.13,1,102,71,0.6031,4,83.47,275
2024-08,ACC-1130,106345.34,1,100,45,0.8576,4,65.1,245
2024-09,ACC-1130,116680.25,1,86,47,0.8022,0,69.27,215
2024-10,ACC-1130,121333.54,1,109,99,0.5086,5,86.15,185
2024-11,ACC-1130,119759.21,1,81,72,0.7812,8,70.44,155
2024-12,ACC-1130,125092.43,1,111,57,0.3255,8,73.08,125
2025-01,ACC-1130,127097.25,1,108,84,0.8057,4,75.31,95
2025-02,ACC-1130,135672.6,1,89,34,0.4857,3,82.86,65
2025-03,ACC-1130,133553.33,1,95,87,0.874,3,84.45,35
2025-04,ACC-1130,135495.37,1,102,82,0.811,4,77.95,365
2025-05,ACC-1130,144150.51,1,89,54,0.838,6,83.36,335
2025-06,ACC-1130,145440.97,1,89,58,0.8774,4,68.44,305
2025-07,ACC-1130,140989.87,1,101,93,0.7486,7,65.75,275
2025-08,ACC-1130,149703.01,1,97,84,0.5001,6,81.88,245
2025-09,ACC-1130,148134.83,1,82,61,0.361,10,67.71,215
2025-10,ACC-1130,155891.56,1,83,73,0.4853,7,68.03,185
2025-11,ACC-1130,168483.98,1,84,62,0.5933,5,74.78,155
2025-12,ACC-1130,167422.28,1,84,44,0.8281,3,87.58,125
2025-05,ACC-1131,27406.0,1,25,22,0.4515,8,63.68,365
2025-06,ACC-1131,29067.39,1,34,28,0.5503,9,77.76,335
2025-07,ACC-1131,28845.93,1,27,20,0.869,1,71.97,305
2025-08,ACC-1131,30170.46,1,31,27,0.8797,1,89.53,275
2025-09,ACC-1131,30128.61,1,27,21,0.8691,0,87.78,245
2025-10,ACC-1131,31456.01,1,35,13,0.895,0,84.42,215
2025-11,ACC-1131,29715.28,1,29,11,0.8368,5,86.02,185
2025-12,ACC-1131,31191.93,1,33,13,0.2925,12,57.82,155
2025-01,ACC-1132,737502.0,1,283,234,0.2973,6,72.31,365
2025-02,ACC-1132,737392.92,1,240,209,0.86,6,64.13,335
2025-03,ACC-1132,748994.63,1,298,241,0.4781,5,69.18,305
2025-04,ACC-1132,744830.61,1,291,172,0.8702,1,71.79,275
2025-05,ACC-1132,786564.52,1,283,249,0.7398,6,68.96,245
2025-06,ACC-1132,813216.41,1,235,82,0.6787,7,72.44,215
2025-07,ACC-1132,803746.65,1,255,141,0.8214,1,85.26,185
2025-08,ACC-1132,839168.04,1,240,168,0.9046,0,81.56,155
2025-09,ACC-1132,794536.77,1,266,215,0.8764,2,80.51,125
2025-10,ACC-1132,814968.91,1,295,138,0.5032,6,73.07,95
2025-11,ACC-1132,826708.36,1,285,162,0.6867,5,66.19,65
2025-12,ACC-1132,831059.83,1,254,107,0.358,8,62.91,35
2024-08,ACC-1133,180336.0,1,86,48,0.48,7,67.23,365
2024-09,ACC-1133,202843.95,1,97,56,0.597,3,85.63,335
2024-10,ACC-1133,211085.92,1,112,39,0.4954,5,70.02,305
2024-11,ACC-1133,235307.89,1,95,74,0.5932,8,76.44,275
2024-12,ACC-1133,256003.85,1,104,91,0.7641,1,69.44,245
2025-01,ACC-1133,276717.31,1,111,75,0.5694,6,64.78,215
2025-02,ACC-1133,287430.54,1,96,72,0.5329,9,66.67,185
2025-03,ACC-1133,304309.41,1,101,74,0.6432,8,82.94,155
2025-04,ACC-1133,307884.52,1,83,71,0.5846,2,81.04,125
2025-05,ACC-1133,309645.69,1,90,46,0.3137,6,78.52,95
2025-06,ACC-1133,336614.7,1,100,44,0.5074,2,91.62,65
2025-07,ACC-1133,360357.5,1,104,60,0.354,4,67.81,35
2025-08,ACC-1133,386027.04,1,87,34,0.5193,3,72.53,365
2025-09,ACC-1133,391044.64,1,81,45,0.6702,4,68.06,335
2025-10,ACC-1133,428257.2,1,107,49,0.3282,6,74.44,305
2025-11,ACC-1133,455393.27,1,101,47,0.4151,2,84.32,275
2025-12,ACC-1133,489653.72,1,90,81,0.4247,8,66.29,245
2024-01,ACC-1134,58933.0,1,30,24,0.8523,4,66.1,365
2024-02,ACC-1134,62443.81,1,28,16,0.9196,4,65.87,335
2024-03,ACC-1134,64110.99,1,30,19,0.7193,7,66.26,305
2024-04,ACC-1134,66855.11,1,28,12,0.4447,3,83.42,275
2024-05,ACC-1134,67403.63,1,29,14,0.4186,7,74.2,245
2024-06,ACC-1134,73802.75,1,30,16,0.5505,7,70.28,215
2024-07,ACC-1134,76039.24,1,29,12,0.5745,9,62.51,185
2024-08,ACC-1134,76842.39,1,31,22,0.5795,1,77.58,155
2024-09,ACC-1134,84628.56,1,34,16,0.8964,1,85.5,125
2024-10,ACC-1134,93046.96,1,35,22,0.8988,4,78.48,95
2024-11,ACC-1134,91338.73,1,35,21,0.7085,2,84.74,65
2024-12,ACC-1134,99957.4,1,29,17,0.6098,3,90.86,35
2025-01,ACC-1134,99320.69,1,30,24,0.8052,0,69.2,365
2025-02,ACC-1134,108373.42,1,34,14,0.6289,1,74.78,335
2025-03,ACC-1134,119173.86,1,27,21,0.6862,3,72.09,305
2025-04,ACC-1134,121337.0,1,26,13,0.6674,7,66.84,275
2025-05,ACC-1134,125782.79,1,34,16,0.3118,7,73.57,245
2025-06,ACC-1134,132228.9,1,34,26,0.7238,0,71.7,215
2025-07,ACC-1134,138545.5,1,25,23,0.5102,7,77.65,185
2025-08,ACC-1134,145705.08,1,34,24,0.8518,4,83.44,155
2025-09,ACC-1134,150529.83,1,27,17,0.8026,2,89.56,125
2025-10,ACC-1134,151727.3,1,28,22,0.8779,0,86.55,95
2025-11,ACC-1134,164298.6,1,32,24,0.5924,9,65.08,65
2025-12,ACC-1134,179054.21,1,26,15,0.7453,0,74.49,35
2025-02,ACC-1135,613938.0,1,255,232,0.6433,8,84.89,365
2025-03,ACC-1135,623151.96,1,266,172,0.4555,9,71.49,335
2025-04,ACC-1135,604596.83,1,293,256,0.3825,4,74.96,305
2025-05,ACC-1135,630840.29,1,271,203,0.5114,9,80.01,275
2025-06,ACC-1135,607345.44,1,254,93,0.4989,1,90.46,245
2025-07,ACC-1135,603444.95,1,231,87,0.5051,2,85.92,215
2025-08,ACC-1135,625551.6,1,300,266,0.5792,9,70.6,185
2025-09,ACC-1135,616838.82,1,284,209,0.7671,1,84.5,155
2025-10,ACC-1135,582214.59,1,252,182,0.4308,6,79.67,125
2025-11,ACC-1135,605439.61,1,272,181,0.8161,2,68.14,95
2025-12,ACC-1135,578379.1,1,283,209,0.8129,5,72.97,65
2025-05,ACC-1136,194145.0,1,89,42,0.3136,10,65.11,365
2025-06,ACC-1136,216639.77,1,110,86,0.6727,8,87.09,335
2025-07,ACC-1136,235322.82,1,104,99,0.9135,0,94.83,305
2025-08,ACC-1136,252503.65,1,83,51,0.305,9,83.62,275
2025-09,ACC-1136,270925.68,1,110,74,0.5633,1,77.13,245
2025-10,ACC-1136,286093.76,1,94,42,0.3225,8,87.78,215
2025-11,ACC-1136,308993.34,1,85,35,0.7005,5,65.42,185
2025-12,ACC-1136,330076.16,1,96,71,0.3505,6,75.18,155
2024-07,ACC-1137,52988.0,1,31,18,0.2809,8,75.62,365
2024-08,ACC-1137,53160.11,1,26,10,0.2884,7,83.26,335
2024-09,ACC-1137,50628.33,1,31,24,0.3661,5,84.02,305
2024-10,ACC-1137,48837.17,1,27,16,0.2827,8,75.48,275
2024-11,ACC-1137,47627.96,1,27,24,0.4687,9,85.3,245
2024-12,ACC-1137,45670.39,1,32,22,0.6188,5,84.05,215
2025-01,ACC-1137,46521.31,1,31,11,0.4713,11,60.1,185
2025-02,ACC-1137,44712.19,1,28,20,0.5002,7,73.89,155
2025-03,ACC-1137,42408.59,1,35,14,0.482,10,77.6,125
2025-04,ACC-1137,41288.24,1,29,23,0.762,2,69.39,95
2025-05,ACC-1137,39599.45,1,27,23,0.4671,2,83.2,65
2025-06,ACC-1137,40143.99,1,34,30,0.4022,10,82.22,35
2025-07,ACC-1137,39514.71,1,28,12,0.4121,4,69.59,365
2025-08,ACC-1137,37690.45,1,25,11,0.5341,2,84.99,335
2025-09,ACC-1137,39266.82,1,26,20,0.8262,7,85.74,305
2025-10,ACC-1137,0.0,0,26,0,0.0,0,0.0,275
2025-07,ACC-1138,541820.0,1,297,152,0.5027,2,90.14,365
2025-08,ACC-1138,563530.55,1,232,205,0.8339,3,75.86,335
2025-09,ACC-1138,609439.63,1,223,205,0.4406,4,86.88,305
2025-10,ACC-1138,643702.87,1,224,109,0.5862,4,85.01,275
2025-11,ACC-1138,631434.74,1,270,151,0.3789,4,78.09,245
2025-12,ACC-1138,614157.41,1,250,176,0.3383,8,84.81,215
2024-08,ACC-1139,234538.0,1,85,55,0.6987,8,64.51,365
2024-09,ACC-1139,249628.87,1,98,57,0.7348,4,80.97,335
2024-10,ACC-1139,281509.17,1,97,89,0.8205,5,69.37,305
2024-11,ACC-1139,283949.19,1,93,73,0.9128,4,77.11,275
2024-12,ACC-1139,301593.48,1,94,43,0.8093,1,69.8,245
2025-01,ACC-1139,324297.82,1,98,84,0.3698,3,67.43,215
2025-02,ACC-1139,331187.49,1,99,49,0.9068,5,88.39,185
2025-03,ACC-1139,363064.08,1,91,31,0.7402,3,68.26,155
2025-04,ACC-1139,390678.89,1,105,80,0.7328,7,76.78,125
2025-05,ACC-1139,432175.18,1,89,73,0.3281,9,73.8,95
2025-06,ACC-1139,473289.23,1,94,53,0.7283,3,72.63,65
2025-07,ACC-1139,491969.34,1,87,71,0.6449,1,90.1,35
2025-08,ACC-1139,532549.88,1,93,86,0.8251,2,82.55,365
2025-09,ACC-1139,579485.0,1,88,71,0.4897,9,68.63,335
2025-10,ACC-1139,653511.71,1,111,61,0.3228,9,75.43,305
2025-11,ACC-1139,701165.13,1,108,85,0.9078,2,68.81,275
2025-12,ACC-1139,750576.27,1,96,76,0.8011,0,90.85,245
2025-06,ACC-1140,70104.0,1,29,13,0.5212,4,75.84,365
2025-07,ACC-1140,68035.28,1,34,27,0.8825,0,83.87,335
2025-08,ACC-1140,71103.53,1,31,12,0.5001,10,61.39,305
2025-09,ACC-1140,68133.09,1,25,12,0.4476,8,75.67,275
2025-10,ACC-1140,65416.16,1,27,11,0.6624,1,85.04,245
2025-11,ACC-1140,67618.23,1,27,10,0.6955,2,87.44,215
2025-12,ACC-1140,69440.25,1,29,18,0.7042,9,84.28,185
2025-04,ACC-1141,641750.0,1,252,181,0.4791,8,82.62,365
2025-05,ACC-1141,683627.37,1,284,164,0.2849,4,69.64,335
2025-06,ACC-1141,691710.11,1,224,144,0.2835,11,74.97,305
2025-07,ACC-1141,726857.72,1,273,192,0.6289,4,70.37,275
2025-08,ACC-1141,779461.13,1,273,164,0.6031,9,81.18,245
2025-09,ACC-1141,766932.26,1,252,103,0.3807,3,67.36,215
2025-10,ACC-1141,820197.61,1,290,99,0.5786,1,83.81,185
2025-11,ACC-1141,897191.22,1,228,109,0.6881,7,80.38,155
2025-12,ACC-1141,898653.35,1,262,178,0.6947,9,64.54,125
2025-03,ACC-1142,222206.0,1,87,67,0.8438,2,78.53,365
2025-04,ACC-1142,209319.96,1,81,61,0.828,4,64.08,335
2025-05,ACC-1142,213258.83,1,83,34,0.6884,4,75.29,305
2025-06,ACC-1142,202771.24,1,106,84,0.772,0,69.2,275
2025-07,ACC-1142,184737.26,1,88,57,0.4727,9,67.71,245
2025-08,ACC-1142,186548.77,1,94,70,0.3756,8,82.31,215
2025-09,ACC-1142,167556.01,1,91,57,0.3398,9,71.49,185
2025-10,ACC-1142,168206.78,1,91,47,0.3279,9,71.95,155
2025-11,ACC-1142,161117.43,1,102,36,0.359,11,75.64,125
2025-12,ACC-1142,159762.46,1,92,30,0.7907,5,68.95,95
2024-04,ACC-1143,33975.0,1,28,18,0.827,2,77.88,365
2024-05,ACC-1143,31560.13,1,35,23,0.8258,6,64.78,335
2024-06,ACC-1143,30992.31,1,25,20,0.7583,1,72.24,305
2024-07,ACC-1143,28809.55,1,29,20,0.4255,7,83.73,275
2024-08,ACC-1143,28098.9,1,32,29,0.5265,6,64.68,245
2024-09,ACC-1143,28720.52,1,28,16,0.4794,7,67.18,215
2024-10,ACC-1143,30194.8,1,28,22,0.8429,0,74.07,185
2024-11,ACC-1143,28693.56,1,34,25,0.7878,1,87.92,155
2024-12,ACC-1143,27481.49,1,26,20,0.7751,0,73.36,125
2025-01,ACC-1143,28081.33,1,33,16,0.8131,5,79.29,95
2025-02,ACC-1143,26496.07,1,30,16,0.461,2,88.97,65
2025-03,ACC-1143,27503.74,1,31,26,0.5777,5,72.12,35
2025-04,ACC-1143,28267.68,1,27,11,0.763,3,85.29,365
2025-05,ACC-1143,27508.42,1,29,18,0.3472,10,74.74,335
2025-06,ACC-1143,25625.9,1,34,17,0.8469,0,77.82,305
2025-07,ACC-1143,25125.55,1,27,15,0.3414,10,79.66,275
2025-08,ACC-1143,23980.52,1,29,20,0.8095,0,83.54,245
2025-09,ACC-1143,23867.88,1,32,25,0.7066,0,79.93,215
2025-10,ACC-1143,22154.68,1,32,21,0.7337,0,87.92,185
2025-11,ACC-1143,22736.43,1,32,25,0.5984,5,84.29,155
2025-12,ACC-1143,21874.85,1,32,18,0.4703,2,67.65,125
2024-05,ACC-1144,566484.0,1,267,212,0.888,0,88.47,365
2024-06,ACC-1144,544879.07,1,248,118,0.786,2,75.18,335
2024-07,ACC-1144,538309.77,1,278,134,0.8738,5,73.87,305
2024-08,ACC-1144,518957.04,1,266,243,0.2838,11,82.08,275
2024-09,ACC-1144,520184.2,1,247,153,0.6216,3,80.59,245
2024-10,ACC-1144,494752.07,1,240,177,0.5566,5,63.61,215
2024-11,ACC-1144,497861.49,1,227,191,0.292,6,83.59,185
2024-12,ACC-1144,509417.98,1,256,106,0.3133,10,79.22,155
2025-01,ACC-1144,478962.64,1,239,124,0.6149,1,69.96,125
2025-02,ACC-1144,495082.47,1,268,186,0.3985,6,64.76,95
2025-03,ACC-1144,521675.92,1,258,129,0.7139,1,80.73,65
2025-04,ACC-1144,552491.7,1,299,152,0.4159,5,89.38,35
2025-05,ACC-1144,588852.18,1,275,187,0.7712,0,84.99,365
2025-06,ACC-1144,614300.89,1,255,196,0.8115,6,85.59,335
2025-07,ACC-1144,646768.08,1,244,220,0.5344,9,77.98,305
2025-08,ACC-1144,625416.15,1,279,163,0.3129,6,65.1,275
2025-09,ACC-1144,623929.93,1,300,111,0.895,2,89.9,245
2025-10,ACC-1144,642383.77,1,283,215,0.6997,5,84.76,215
2025-11,ACC-1144,654982.31,1,279,153,0.3256,10,79.74,185
2025-12,ACC-1144,642443.19,1,221,81,0.5347,3,81.63,155
2025-03,ACC-1145,109113.0,1,102,93,0.5038,2,73.82,365
2025-04,ACC-1145,123986.23,1,111,91,0.7174,0,93.38,335
2025-05,ACC-1145,128389.11,1,88,52,0.9077,0,74.1,305
2025-06,ACC-1145,131859.09,1,83,35,0.7203,1,73.4,275
2025-07,ACC-1145,137457.17,1,98,81,0.553,7,80.68,245
2025-08,ACC-1145,147379.59,1,89,56,0.6183,7,63.53,215
2025-09,ACC-1145,158630.89,1,91,50,0.777,1,92.4,185
2025-10,ACC-1145,165618.93,1,105,62,0.902,5,87.07,155
2025-11,ACC-1145,185766.83,1,83,73,0.7376,6,82.67,125
2025-12,ACC-1145,207148.64,1,101,75,0.8105,1,79.01,95
2024-11,ACC-1146,77652.0,1,27,14,0.8165,7,81.81,365
2024-12,ACC-1146,83570.56,1,27,24,0.6731,9,61.04,335
2025-01,ACC-1146,82166.81,1,32,17,0.3439,10,68.66,305
2025-02,ACC-1146,85160.6,1,32,11,0.7879,0,81.85,275
2025-03,ACC-1146,83447.17,1,30,27,0.4251,8,65.6,245
2025-04,ACC-1146,89655.21,1,35,13,0.4744,5,64.02,215
2025-05,ACC-1146,95561.63,1,26,20,0.3623,12,71.49,185
2025-06,ACC-1146,97391.32,1,28,22,0.3221,6,76.32,155
2025-07,ACC-1146,100526.98,1,31,10,0.3656,3,81.62,125
2025-08,ACC-1146,104798.77,1,30,18,0.6375,5,76.13,95
2025-09,ACC-1146,113248.17,1,30,10,0.4372,11,82.83,65
2025-10,ACC-1146,120370.36,1,32,19,0.362,8,79.97,35
2025-11,ACC-1146,125346.12,1,33,26,0.5004,8,74.67,365
2025-12,ACC-1146,130537.58,1,31,19,0.4568,4,83.51,335
2024-04,ACC-1147,417642.0,1,239,99,0.5619,9,85.68,365
2024-05,ACC-1147,447959.46,1,256,129,0.6542,2,69.04,335
2024-06,ACC-1147,455385.39,1,242,146,0.9041,0,83.23,305
2024-07,ACC-1147,466391.18,1,222,185,0.3974,3,79.84,275
2024-08,ACC-1147,0.0,0,247,0,0.0,0,0.0,245
2025-06,ACC-1148,151810.0,1,110,44,0.8566,0,93.74,365
2025-07,ACC-1148,161685.99,1,81,54,0.4013,2,70.63,335
2025-08,ACC-1148,155524.25,1,81,57,0.5158,8,66.99,305
2025-09,ACC-1148,158586.96,1,92,55,0.7649,0,80.62,275
2025-10,ACC-1148,169885.91,1,93,62,0.6983,7,87.5,245
2025-11,ACC-1148,163357.26,1,85,70,0.3748,6,64.63,215
2025-12,ACC-1148,170601.19,1,102,71,0.463,5,87.2,185
2025-07,ACC-1149,66713.0,1,26,21,0.617,7,70.75,365
2025-08,ACC-1149,65597.7,1,31,22,0.3358,10,83.76,335
2025-09,ACC-1149,62324.4,1,31,16,0.5995,2,80.3,305
2025-10,ACC-1149,66671.69,1,25,13,0.4211,9,82.15,275
2025-11,ACC-1149,67009.57,1,25,9,0.463,10,76.26,245
2025-12,ACC-1149,63589.5,1,26,12,0.3915,11,66.86,215
2025-08,ACC-1150,682785.0,1,272,112,0.5635,8,65.3,365
2025-09,ACC-1150,764956.73,1,254,224,0.6996,0,89.09,335
2025-10,ACC-1150,823761.11,1,238,113,0.6326,3,69.76,305
2025-11,ACC-1150,853688.29,1,301,242,0.2879,4,69.91,275
2025-12,ACC-1150,865145.7,1,255,159,0.5121,2,68.87,245
2024-01,ACC-1151,210322.0,1,92,78,0.3988,10,69.92,365
2024-02,ACC-1151,217000.4,1,85,28,0.6053,1,71.12,335
2024-03,ACC-1151,222669.64,1,83,43,0.553,5,83.3,305
2024-04,ACC-1151,241984.18,1,84,27,0.3443,6,85.8,275
2024-05,ACC-1151,249108.81,1,84,77,0.4764,8,85.92,245
2024-06,ACC-1151,255659.17,1,82,61,0.7723,7,87.31,215
2024-07,ACC-1151,270438.83,1,111,46,0.3575,8,72.45,185
2024-08,ACC-1151,287646.11,1,99,45,0.8068,4,72.94,155
2024-09,ACC-1151,297089.0,1,98,69,0.7318,7,76.58,125
2024-10,ACC-1151,307532.78,1,97,77,0.6489,8,65.77,95
2024-11,ACC-1151,313584.07,1,107,85,0.5453,4,64.91,65
2024-12,ACC-1151,338130.4,1,84,63,0.4076,8,64.15,35
2025-01,ACC-1151,373217.94,1,93,74,0.5028,5,80.19,365
2025-02,ACC-1151,410824.22,1,90,77,0.4897,10,61.47,335
2025-03,ACC-1151,410195.14,1,85,34,0.506,4,75.7,305
2025-04,ACC-1151,429442.74,1,92,56,0.7344,0,82.2,275
2025-05,ACC-1151,420514.05,1,80,70,0.8784,1,73.85,245
2025-06,ACC-1151,431715.52,1,83,30,0.2707,9,60.08,215
2025-07,ACC-1151,431949.29,1,81,43,0.668,3,82.46,185
2025-08,ACC-1151,463848.4,1,94,72,0.664,5,78.38,155
2025-09,ACC-1151,497668.0,1,102,62,0.4457,8,65.58,125
2025-10,ACC-1151,514425.38,1,105,43,0.7791,7,64.19,95
2025-11,ACC-1151,538379.23,1,110,54,0.3417,9,75.36,65
2025-12,ACC-1151,546638.27,1,100,68,0.7614,8,74.46,35
2025-01,ACC-1152,18347.0,1,30,12,0.312,6,84.48,365
2025-02,ACC-1152,18310.39,1,26,12,0.8128,3,68.05,335
2025-03,ACC-1152,18546.53,1,31,18,0.3243,6,77.69,305
2025-04,ACC-1152,19548.13,1,30,10,0.7852,2,77.32,275
2025-05,ACC-1152,18821.22,1,30,22,0.7302,4,82.78,245
2025-06,ACC-1152,19491.49,1,25,22,0.3659,7,86.95,215
2025-07,ACC-1152,20224.68,1,26,23,0.7604,0,86.0,185
2025-08,ACC-1152,19489.14,1,25,22,0.3218,10,81.33,155
2025-09,ACC-1152,19710.55,1,33,20,0.4593,5,85.51,125
2025-10,ACC-1152,20027.67,1,25,11,0.5898,4,68.05,95
2025-11,ACC-1152,19514.86,1,25,23,0.7265,6,63.09,65
2025-12,ACC-1152,20649.32,1,25,8,0.4545,8,66.53,35
2024-06,ACC-1153,270950.0,1,235,210,0.6973,0,88.14,365
2024-07,ACC-1153,269548.24,1,258,124,0.898,3,81.37,335
2024-08,ACC-1153,285836.02,1,225,157,0.5602,3,77.27,305
2024-09,ACC-1153,311974.3,1,295,125,0.2751,5,66.68,275
2024-10,ACC-1153,339292.27,1,269,163,0.5201,7,67.16,245
2024-11,ACC-1153,340118.66,1,238,152,0.3925,3,89.08,215
2024-12,ACC-1153,371598.27,1,276,164,0.499,5,70.08,185
2025-01,ACC-1153,371819.41,1,274,175,0.8302,6,86.3,155
2025-02,ACC-1153,373244.32,1,287,239,0.4422,8,65.98,125
2025-03,ACC-1153,411564.09,1,255,230,0.6225,1,89.94,95
2025-04,ACC-1153,420484.87,1,273,192,0.7787,4,66.72,65
2025-05,ACC-1153,465719.22,1,248,187,0.6628,5,64.4,35
2025-06,ACC-1153,468642.44,1,257,230,0.7959,5,70.55,365
2025-07,ACC-1153,483402.04,1,251,195,0.5328,5,73.33,335
2025-08,ACC-1153,517582.28,1,304,152,0.8773,0,83.48,305
